序号,招聘主题,用人单位,发布日期,浏览次数
1288,现场应用工程师,北京升宇科技有限公司,2021-11-10,111
1289,mcu工程师,广东化一环境科技有限公司,2021-11-10,118
1290,硬件工程师,广东化一环境科技有限公司,2021-11-10,114
1291,Java开发工程师,广东化一环境科技有限公司,2021-11-10,136
1292,web开发工程师,广东化一环境科技有限公司,2021-11-10,111
1293,项目助理,广东化一环境科技有限公司,2021-11-10,122
1294,市场专员,广东化一环境科技有限公司,2021-11-10,113
1295,IC验证工程师,北京升宇科技有限公司,2021-11-10,114
1296,电源应用工程师,北京升宇科技有限公司,2021-11-10,110
1297,模拟/混合集成电路设计/验证工程师,北京升宇科技有限公司,2021-11-10,115
1298,东方航空2022全球校园招聘正式启动,中国东方航空股份有限公司,2021-11-10,118
1299,北京未尔锐创科技有限公司2022届校园招聘,成都未尔科技有限公司,2021-11-10,119
1300,成都中电锦江信息产业有限公司2022年校园招聘,成都中电锦江信息产业有限公司,2021-11-10,117
1301,专业技术员,中国能源建设集团安徽电力建设第二工程有限公司,2021-11-10,110
1302,研发工程师,北京握奇数据股份有限公司,2021-11-09,118
1303,销售工程师,北京握奇数据股份有限公司,2021-11-09,145
1304,合成研究员,上海予君生物科技发展有限公司,2021-11-09,109
1305,北京未尔锐创科技有限公司2022届校园招聘,北京未尔锐创科技有限公司,2021-11-09,114
1306,市场专员,厦门二维进化网络技术有限公司,2021-11-09,108
1307,Java开发工程师,厦门二维进化网络技术有限公司,2021-11-09,108
1308,前端开发工程师,厦门二维进化网络技术有限公司,2021-11-09,111
1309,ios开发工程师,厦门二维进化网络技术有限公司,2021-11-09,113
1310,安卓开发工程师,厦门二维进化网络技术有限公司,2021-11-09,114
1311,软件测试工程师,厦门二维进化网络技术有限公司,2021-11-09,128
1312,UI设计师,厦门二维进化网络技术有限公司,2021-11-09,109
1313,数据仓库工程师,厦门二维进化网络技术有限公司,2021-11-09,107
1314,数据分析师,厦门二维进化网络技术有限公司,2021-11-09,108
1315,文案策划师,厦门二维进化网络技术有限公司,2021-11-09,106
1316,大学教师,山西工商学院,2021-11-09,117
1317,运营经理（超市/百货/购物中心方向）,天虹数科商业股份有限公司,2021-11-09,129
1318,营销策划经理,天虹数科商业股份有限公司,2021-11-09,117
1319,初级财务顾问,上海玛泽会计师事务所（普通合伙）,2021-11-09,113
1320,数据分析师,上海玛泽会计师事务所（普通合伙）,2021-11-09,113
1321,设计师,陕西凌云电器集团有限公司,2021-11-08,132
1322,SMT电子工程师,仁宝信息技术（昆山）有限公司,2021-11-08,116
1323,初级PE工程师,英华利汽车模具系统（深圳）有限公司,2021-11-08,121
1324,翻译助理,英华利汽车模具系统（深圳）有限公司,2021-11-08,121
1325,人力资源管理岗,大禹节水集团股份有限公司,2021-11-08,154
1326,营销专业岗,大禹节水集团股份有限公司,2021-11-08,111
1327,运营管理岗,大禹节水集团股份有限公司,2021-11-08,108
1328,SMT工程师,仁宝信息技术（昆山）有限公司,2021-11-08,117
1329,电子技术类岗-多岗位多地可选-10w+,广州金升阳科技有限公司,2021-11-08,134
1330,国内海外销售工程师-多地可选10w+,广州金升阳科技有限公司,2021-11-08,134
1331,知识产权规划与研究/情报研究/软件开发/信息规划/信息化项目建设/工业网络安全/智能化改造/档案编研/会计,中国航天科工集团六院情报信息研究中心,2021-11-06,127
1332,渠道销售工程师,TCL华瑞照明科技（惠州）有限公司,2021-11-06,124
1333,北京极智嘉Geek+ 2022届校园招聘,北京极智嘉科技股份有限公司,2021-11-05,124
1334,硬/软件设计师,天津航空机电有限公司,2021-11-05,128
1335,业务支持助理,开思时代科技（深圳）有限公司,2021-11-05,182
1336,用户运营助理,开思时代科技（深圳）有限公司,2021-11-05,178
1337,实验助理,翌圣生物科技（上海）股份有限公司,2021-11-05,122
1338,数据运营助理,开思时代科技（深圳）有限公司,2021-11-05,188
1339,蛋白研究员,翌圣生物科技（上海）股份有限公司,2021-11-05,119
1340,制剂主管,翌圣生物科技（上海）股份有限公司,2021-11-05,116
1341,业务规划助理,开思时代科技（深圳）有限公司,2021-11-05,189
1342,成本管控助理,开思时代科技（深圳）有限公司,2021-11-05,193
1343,纯化主管,翌圣生物科技（上海）股份有限公司,2021-11-05,108
1344,流程管理助理,开思时代科技（深圳）有限公司,2021-11-05,170
1345,显示算法负责人,甬江实验室,2021-11-05,117
1346,VR 3D引擎科学家,甬江实验室,2021-11-05,128
1347,安卓高级软件负责人,甬江实验室,2021-11-05,118
1348,软件助理实施顾问,西门子工业软件（上海）有限公司,2021-11-05,136
1349,人体感知与视觉科学家,甬江实验室,2021-11-05,119
1350,先进显示技术研发负责人,甬江实验室,2021-11-05,125
1351,显示驱动面板设计负责人,甬江实验室,2021-11-05,116
1352,深度学习/计算机视觉工程师,智洋创新科技股份有限公司,2021-11-05,125
1353,机器学习工程师,智洋创新科技股份有限公司,2021-11-05,153
1354,显示背板制程器件工程负责人,甬江实验室,2021-11-05,112
1355,显示驱动IC设计负责人,甬江实验室,2021-11-05,114
1356,IT 工程师 （服务器）,甬江实验室,2021-11-05,115
1357,Java开发工程师,智洋创新科技股份有限公司,2021-11-05,124
1358,硬件工程师,智洋创新科技股份有限公司,2021-11-05,122
1359,嵌入式软件工程师,智洋创新科技股份有限公司,2021-11-05,119
1360,实验室管理员,甬江实验室,2021-11-05,128
1361,C++开发工程师,智洋创新科技股份有限公司,2021-11-05,121
1362,Android开发工程师,智洋创新科技股份有限公司,2021-11-05,123
1363,硬件测试工程师,智洋创新科技股份有限公司,2021-11-05,117
1364,软件测试工程师,智洋创新科技股份有限公司,2021-11-05,117
1365,机器学习负责人,甬江实验室,2021-11-05,138
1366,嵌入式系统负责人,甬江实验室,2021-11-05,135
1367,电路负责人,甬江实验室,2021-11-05,112
1368,硬件原型开发负责人,甬江实验室,2021-11-05,109
1369,图形图像算法科学家,甬江实验室,2021-11-05,113
1370,软件助理实施顾问,西门子工业软件（上海）有限公司,2021-11-05,113
1371,电子工程师/技术员,北京未磁科技有限公司,2021-11-05,118
1372,ISP 图像算法负责人,甬江实验室,2021-11-05,130
1373,应用工程师,北京未磁科技有限公司,2021-11-05,125
1374,显示、光学测试负责人,甬江实验室,2021-11-05,116
1375,【网易有道】Android开发工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,198
1376,【网易有道】iOS开发工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,187
1377,【网易有道】前端开发工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,198
1378,Junior Auditor 初级审计员,上海玛泽会计师事务所（普通合伙）,2021-11-05,108
1379,【网易有道】JAVA开发工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,178
1380,【网易有道】C++开发工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,193
1381,【网易有道】测试开发工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,174
1382,【网易有道】语音算法工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,167
1383,【网易有道】NLP算法工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,171
1384,【网易有道】广告算法工程师,网易有道信息技术（江苏）有限公司西安分公司,2021-11-05,172
